Date,Open,High,Low,Close,Adj Close,Volume
2019-05-01,111.403999,111.654999,108.563004,109.357002,109.357002,0
2019-06-01,109.300003,109.388000,106.782997,107.747002,107.747002,0
2019-07-01,108.366997,108.984001,107.337997,108.561996,108.561996,0
2019-08-01,108.815002,109.278999,104.871002,106.438004,106.438004,0
2019-09-01,106.466003,108.463997,105.750000,107.944000,107.944000,0
2019-10-01,108.057999,109.042999,106.505997,108.789001,108.789001,0
2019-11-01,108.016998,109.662003,107.912003,109.445000,109.445000,0
2019-12-01,109.449997,109.781998,108.428001,108.873001,108.873001,0
2020-01-01,108.680000,111.410004,107.656998,108.876999,108.876999,0
2020-02-01,108.320000,112.185997,107.778000,108.136002,108.136002,0
2020-03-01,108.136002,111.667999,101.282997,108.035004,108.035004,0
2020-04-01,107.457001,109.352997,106.363998,106.610001,106.610001,0
2020-05-01,107.305000,108.073997,106.024002,107.760002,107.760002,0
2020-06-01,107.713997,109.846001,106.082001,107.589996,107.589996,0
2020-07-01,107.985001,108.157997,104.198997,104.682999,104.682999,0
2020-08-01,105.834000,107.027000,105.113998,105.535004,105.535004,0
2020-09-01,105.989998,106.536003,104.008003,105.664001,105.664001,0
2020-10-01,105.448997,106.105003,104.029999,104.554001,104.554001,0
2020-11-01,104.557999,105.660004,103.183998,104.082001,104.082001,0
2020-12-01,104.301003,104.747002,102.893997,103.121002,103.121002,0
2021-01-01,103.225998,104.934998,102.589996,104.680000,104.680000,0
2021-02-01,104.719002,106.681999,104.417999,106.529999,106.529999,0
2021-03-01,106.473999,110.953003,106.375999,110.305000,110.305000,0
2021-04-01,110.737999,110.845001,107.470001,108.903999,108.903999,0
2021-05-01,109.170998,110.195999,108.347000,109.906998,109.906998,0
2021-06-01,109.477997,111.095001,109.184998,110.535004,110.535004,0
2021-07-01,111.128998,111.655998,109.085999,109.669998,109.669998,0
2021-08-01,109.669998,110.803001,108.728996,109.944000,109.944000,0
2021-09-01,110.061996,112.068001,109.113998,111.935997,111.935997,0
2021-10-01,111.463997,114.684998,110.842003,113.834999,113.834999,0
2021-11-01,114.218002,115.475998,112.542999,113.804001,113.804001,0
2021-12-01,113.263000,115.199997,112.713997,115.063004,115.063004,0
2022-01-01,115.102997,116.339996,113.488998,115.262001,115.262001,0
2022-02-01,115.143997,116.323997,114.193001,115.584999,115.584999,0
2022-03-01,115.082001,125.055000,114.651001,122.021004,122.021004,0
2022-04-01,121.755997,131.220993,121.742996,129.682007,129.682007,0
2022-05-01,129.682007,131.324997,126.391998,127.783997,127.783997,0
2022-06-01,128.735992,136.996994,128.800003,136.589005,136.589005,0
2022-07-01,135.785995,139.376999,132.552002,133.229996,133.229996,0
2022-08-01,133.406998,139.056000,130.429993,138.733994,138.733994,0
2022-09-01,139.296005,145.882996,139.085999,144.431000,144.431000,0
2022-10-01,144.684006,151.936996,143.556000,147.811996,147.811996,0
2022-11-01,148.737000,148.807007,137.514008,138.744995,138.744995,0
2022-12-01,137.358994,137.942001,131.016998,131.110001,131.110001,0
2023-01-01,131.110001,134.740997,127.253998,130.479004,130.479004,0
2023-02-01,130.110001,136.908997,128.093002,136.317001,136.317001,0
2023-03-01,136.348007,137.895996,129.673996,133.201004,133.201004,0
2023-04-01,132.770004,136.529007,130.684006,136.320007,136.320007,0
2023-05-01,136.386002,140.903000,133.686005,139.792007,139.792007,0
2023-06-01,139.126999,145.033005,138.496994,144.779999,144.779999,0
2023-07-01,144.289993,144.908997,137.315002,140.757996,140.757996,0
2023-08-01,142.322998,147.343994,141.522995,146.098999,146.098999,0
2023-09-01,145.473007,149.542007,144.481995,149.369995,149.369995,0
2023-10-01,149.369995,151.529007,148.188995,149.110992,149.110992,0
2023-11-01,151.294006,151.903000,146.699005,147.039001,147.039001,0
2023-12-01,147.998993,148.313995,140.289993,141.020004,141.020004,0
